CHARACTER DISTANCE,FOOD DISTANCE,SKILL LEVEL,STEERING ACTION
352.219,497.775,24,DANCING
351.853,497.775,24,DANCING
351.477,497.775,24,DANCING
351.138,497.775,24,DANCING
349.528,497.775,24,DANCING
348.804,497.775,24,DANCING
347.589,497.775,24,DANCING
346.755,497.775,24,DANCING
345.746,497.775,24,DANCING
344.912,497.775,24,DANCING
344.028,497.775,24,DANCING
343.234,497.775,24,DANCING
342.439,497.775,24,DANCING
341.698,497.775,24,DANCING
340.974,497.775,26,WANDERING
340.289,497.775,26,DANCING
339.625,497.775,26,DANCING
338.993,497.775,26,DANCING
338.384,497.775,26,DANCING
337.802,497.775,26,DANCING
337.242,497.775,26,DANCING
336.705,497.775,26,DANCING
336.19,497.775,26,DANCING
335.697,497.775,26,DANCING
335.223,497.775,26,DANCING
334.768,497.775,26,DANCING
334.332,497.775,26,DANCING
333.913,497.775,26,DANCING
333.511,497.775,26,DANCING
333.246,497.775,26,DANCING
332.917,497.775,26,DANCING
332.657,497.775,26,DANCING
331.107,497.775,26,DANCING
330.451,497.775,26,DANCING
329.296,497.775,26,DANCING
328.525,497.775,26,DANCING
327.573,497.775,26,DANCING
326.797,497.775,26,DANCING
325.967,497.775,26,DANCING
325.227,497.775,26,DANCING
324.483,497.775,26,DANCING
323.793,497.775,26,DANCING
323.117,497.775,26,DANCING
322.478,497.775,26,DANCING
321.86,497.775,28,WANDERING
321.271,497.775,28,DANCING
320.705,497.775,28,DANCING
320.163,497.775,28,DANCING
319.643,497.775,28,DANCING
319.144,497.775,28,DANCING
318.666,497.775,28,DANCING
318.208,497.775,28,DANCING
317.768,497.775,28,DANCING
317.346,497.775,28,DANCING
316.942,497.775,28,DANCING
316.553,497.775,28,DANCING
316.181,497.775,28,DANCING
315.824,497.775,28,DANCING
315.691,497.775,28,DANCING
315.433,497.775,28,DANCING
315.276,497.775,28,DANCING
313.817,497.775,28,DANCING
313.254,497.775,28,DANCING
312.186,497.775,28,DANCING
311.501,497.775,28,DANCING
310.631,497.775,28,DANCING
309.935,497.775,28,DANCING
309.182,497.775,28,DANCING
308.516,497.775,28,DANCING
307.844,497.775,28,DANCING
307.222,497.775,28,DANCING
306.613,497.775,28,DANCING
306.039,497.775,28,DANCING
305.483,497.775,28,DANCING
304.954,497.775,30,WANDERING
304.446,497.775,30,WANDERING
302.634,496.434,30,WANDERING
301.737,495.998,30,WANDERING
300.342,495.037,30,WANDERING
299.344,494.458,30,WANDERING
298.17,493.682,30,WANDERING
297.181,493.076,30,WANDERING
296.145,492.405,30,WANDERING
295.207,491.817,30,WANDERING
294.271,491.216,30,WANDERING
293.395,490.661,30,WANDERING
292.853,490.113,30,WANDERING
292.147,489.596,30,WANDERING
291.597,489.093,30,WANDERING
289.762,488.613,30,WANDERING
288.841,488.15,30,WANDERING
287.429,487.706,30,WANDERING
286.417,487.279,30,WANDERING
285.234,486.869,30,WANDERING
284.238,486.475,30,WANDERING
283.199,486.096,30,WANDERING
281.039,484.473,30,WANDERING
279.71,483.715,30,WANDERING
277.967,482.477,30,WANDERING
276.597,481.61,30,WANDERING
275.095,480.572,30,WANDERING
273.776,479.706,30,WANDERING
272.437,478.79,30,WANDERING
271.202,477.962,30,WANDERING
269.988,477.134,30,WANDERING
268.845,476.359,30,WANDERING
267.736,475.6,30,WANDERING
266.682,474.88,30,WANDERING
265.667,474.183,30,WANDERING
264.697,473.516,30,WANDERING
263.766,472.873,30,WANDERING
262.874,472.256,30,WANDERING
262.019,471.663,30,WANDERING
261.199,471.094,30,WANDERING
260.86,470.546,30,WANDERING
260.257,470.02,30,WANDERING
259.868,469.514,30,WANDERING
258.195,469.028,30,WANDERING
257.428,468.561,30,WANDERING
256.17,468.112,30,WANDERING
255.305,467.681,30,WANDERING
254.267,467.267,30,WANDERING
253.411,466.869,30,WANDERING
252.51,466.486,30,WANDERING
250.536,464.861,30,WANDERING
249.355,464.099,30,WANDERING
247.78,462.859,30,WANDERING
246.558,461.99,30,WANDERING
245.211,460.95,30,WANDERING
244.037,460.081,30,WANDERING
242.843,459.163,30,WANDERING
241.747,458.333,30,WANDERING
240.67,457.503,30,WANDERING
239.659,456.726,30,WANDERING
238.68,455.966,30,WANDERING
237.752,455.244,30,WANDERING
236.859,454.545,30,WANDERING
236.007,453.877,30,WANDERING
235.191,453.232,30,WANDERING
234.411,452.614,30,WANDERING
233.664,452.019,30,WANDERING
232.95,451.449,30,WANDERING
232.266,450.9,30,WANDERING
232.226,450.372,30,WANDERING
231.804,449.865,30,WANDERING
231.659,449.378,30,WANDERING
230.26,448.91,30,WANDERING
229.734,448.46,30,WANDERING
228.726,448.028,30,WANDERING
228.093,447.613,30,WANDERING
227.288,447.214,30,WANDERING
226.654,446.83,30,WANDERING
224.891,445.206,30,WANDERING
223.949,444.444,30,WANDERING
222.587,443.204,30,WANDERING
221.587,442.336,30,WANDERING
220.448,441.296,30,WANDERING
219.483,440.427,30,WANDERING
218.489,439.509,30,WANDERING
217.59,438.68,30,WANDERING
216.705,437.849,30,WANDERING
215.88,437.073,30,WANDERING
215.083,436.313,30,WANDERING
214.332,435.591,30,WANDERING
213.611,434.892,30,WANDERING
212.926,434.224,30,WANDERING
212.273,433.58,30,WANDERING
211.65,432.962,30,WANDERING
211.056,432.367,30,WANDERING
210.49,431.797,30,WANDERING
209.95,431.248,30,WANDERING
210.235,430.721,30,WANDERING
210.009,430.214,30,WANDERING
210.128,429.727,30,WANDERING
209.066,429.259,30,WANDERING
208.815,428.809,30,WANDERING
208.11,428.377,30,WANDERING
207.748,427.962,30,WANDERING
207.22,427.563,30,WANDERING
206.845,427.18,30,WANDERING
205.485,425.558,30,WANDERING
204.838,424.797,30,PATHFINDING
202.942,423.801,30,PATHFINDING
201.946,423.014,30,PATHFINDING
200.474,422.154,30,PATHFINDING
199.399,421.396,30,PATHFINDING
198.16,420.627,30,PATHFINDING
197.11,419.915,30,PATHFINDING
196.021,419.217,30,PATHFINDING
195.034,418.557,30,PATHFINDING
194.056,417.918,30,PATHFINDING
193.143,417.309,30,PATHFINDING
192.256,416.722,30,PATHFINDING
191.416,416.161,30,PATHFINDING
190.607,415.621,30,PATHFINDING
189.837,415.104,30,PATHFINDING
189.098,414.607,30,PATHFINDING
188.392,414.131,30,PATHFINDING
187.716,413.674,30,PATHFINDING
188.029,413.235,30,PATHFINDING
187.726,412.814,30,PATHFINDING
187.833,412.41,30,PATHFINDING
186.872,412.022,30,PATHFINDING
186.645,411.65,30,PATHFINDING
186.008,411.292,30,PATHFINDING
185.681,410.949,30,PATHFINDING
185.206,410.62,30,PATHFINDING
184.869,410.304,30,PATHFINDING
183.718,408.758,30,PATHFINDING
183.164,408.064,30,PATHFINDING
182.315,406.894,30,PATHFINDING
181.726,406.09,30,PATHFINDING
181.045,405.115,30,PATHFINDING
180.487,404.308,30,PATHFINDING
179.913,403.45,30,WANDERING
179.407,402.679,30,WANDERING
178.913,401.904,30,WANDERING
178.461,401.182,30,WANDERING
178.03,400.474,30,WANDERING
177.63,399.803,30,WANDERING
177.251,399.153,30,WANDERING
176.898,398.532,30,WANDERING
176.564,397.933,30,WANDERING
176.252,397.359,30,WANDERING
175.959,396.807,30,WANDERING
175.683,396.277,30,WANDERING
175.423,395.768,30,WANDERING
175.179,395.279,30,WANDERING
176.075,394.809,30,WANDERING
176.229,394.357,30,WANDERING
176.842,393.924,30,WANDERING
176.574,393.507,30,WANDERING
176.885,393.107,30,WANDERING
176.853,392.722,30,WANDERING
177.056,392.352,30,WANDERING
177.127,391.997,30,WANDERING
177.95,390.103,30,WANDERING
178.302,389.271,30,WANDERING
178.98,387.844,30,WANDERING
179.457,386.871,30,WANDERING
180.072,385.684,30,WANDERING
180.602,384.704,30,WANDERING
181.186,383.66,30,WANDERING
181.732,382.722,30,WANDERING
182.297,381.779,30,WANDERING
182.842,380.9,30,WANDERING
183.389,380.038,30,WANDERING
183.923,379.221,30,WANDERING
184.452,378.429,30,WANDERING
184.969,377.672,30,WANDERING
185.479,376.942,30,WANDERING
185.977,376.243,30,WANDERING
186.465,375.57,30,WANDERING
186.941,374.924,30,WANDERING
187.407,374.303,30,WANDERING
187.86,373.706,30,WANDERING
189.545,373.132,30,WANDERING
190.382,372.581,30,WANDERING
191.696,372.052,30,WANDERING
192.381,371.543,30,WANDERING
193.428,371.054,30,WANDERING
194.216,370.585,30,WANDERING
195.132,370.133,30,WANDERING
195.935,369.7,30,WANDERING
195.309,368.341,30,WANDERING
195.625,367.634,30,WANDERING
195.382,366.578,30,WANDERING
195.525,365.805,30,WANDERING
195.452,364.911,30,WANDERING
195.541,364.149,30,WANDERING
195.55,363.357,30,WANDERING
195.629,362.636,30,WANDERING
195.681,361.919,30,WANDERING
195.765,361.247,30,WANDERING
195.841,360.592,30,WANDERING
195.933,359.969,30,WANDERING
196.025,359.368,30,WANDERING
196.124,358.793,30,WANDERING
196.225,358.24,30,WANDERING
196.33,357.709,30,WANDERING
196.437,357.2,30,WANDERING
196.546,356.711,30,WANDERING
196.655,356.241,30,WANDERING
196.766,355.791,30,WANDERING
198.152,355.358,30,WANDERING
197.402,355.283,30,WANDERING
198.012,354.997,30,WANDERING
197.758,354.865,30,WANDERING
198.063,354.651,30,WANDERING
198.03,354.506,30,WANDERING
198.221,354.331,30,WANDERING
198.281,354.19,30,WANDERING
198.43,354.04,30,WANDERING
198.53,353.909,30,WANDERING
198.666,353.777,30,WANDERING
198.783,353.657,30,WANDERING
198.915,353.54,30,WANDERING
199.039,353.43,30,WANDERING
199.169,353.325,30,WANDERING
199.296,353.226,30,WANDERING
199.424,353.132,30,WANDERING
199.55,353.042,30,WANDERING
199.676,352.957,30,WANDERING
199.801,352.876,30,WANDERING
199.924,352.799,30,WANDERING
200.045,352.725,30,WANDERING
200.164,352.655,30,WANDERING
200.281,352.589,30,WANDERING
200.396,352.525,30,WANDERING
200.509,352.465,30,WANDERING
199.202,354.021,30,WANDERING
198.846,354.492,30,WANDERING
197.932,355.6,30,WANDERING
198.685,356.25,30,WANDERING
198.371,357.142,30,WANDERING
198.729,357.832,30,WANDERING
198.802,358.604,30,WANDERING
199.045,359.278,30,WANDERING
199.174,359.971,30,WANDERING
199.366,360.611,30,WANDERING
199.51,361.244,30,WANDERING
199.677,361.842,30,WANDERING
199.822,362.424,30,WANDERING
199.973,362.98,30,WANDERING
200.112,363.518,30,WANDERING
200.252,364.034,30,WANDERING
200.384,364.532,30,WANDERING
200.514,365.01,30,WANDERING
200.638,365.47,30,WANDERING
200.759,365.913,30,WANDERING
200.875,366.339,30,WANDERING
199.534,368.389,30,WANDERING
199.169,369.318,30,WANDERING
198.232,370.877,30,WANDERING
197.704,371.953,30,WANDERING
196.961,373.258,30,WANDERING
196.397,374.342,30,WANDERING
195.761,375.493,30,WANDERING
195.209,376.532,30,WANDERING
194.641,377.575,30,WANDERING
194.12,378.55,30,WANDERING
194.868,379.506,30,WANDERING
194.793,380.414,30,WANDERING
195.226,381.294,30,WANDERING
195.322,382.136,30,WANDERING
195.619,382.949,30,WANDERING
195.774,383.728,30,WANDERING
196.006,384.479,30,WANDERING
196.177,385.201,30,WANDERING
196.375,385.895,30,WANDERING
196.544,386.562,30,WANDERING
196.721,387.203,30,WANDERING
196.882,387.82,30,WANDERING
197.042,388.413,30,WANDERING
197.193,388.983,30,WANDERING
197.34,389.531,30,WANDERING
197.481,390.058,30,WANDERING
197.469,391.745,30,WANDERING
197.554,392.615,30,WANDERING
197.583,393.928,30,WANDERING
197.649,394.887,30,WANDERING
197.695,396.002,30,WANDERING
196.484,397.437,30,WANDERING
196.123,398.585,30,WANDERING
195.269,399.838,30,WANDERING
194.774,400.948,30,WANDERING
194.094,402.076,30,WANDERING
193.573,403.123,30,WANDERING
192.991,404.154,30,WANDERING
193.759,405.129,30,WANDERING
193.655,406.078,30,WANDERING
194.093,406.984,30,WANDERING
194.174,407.858,30,WANDERING
194.471,408.697,30,WANDERING
194.619,409.505,30,WANDERING
194.85,410.281,30,WANDERING
195.017,411.028,30,WANDERING
195.214,411.745,30,WANDERING
195.382,412.435,30,WANDERING
195.558,413.099,30,WANDERING
195.719,413.737,30,WANDERING
195.881,414.35,30,WANDERING
196.032,414.939,30,WANDERING
196.181,415.506,30,WANDERING
196.323,416.051,30,WANDERING
196.418,417.741,30,WANDERING
196.54,418.623,30,WANDERING
196.649,419.943,30,WANDERING
196.766,420.911,30,WANDERING
196.878,422.033,30,WANDERING
195.717,423.506,30,WANDERING
195.415,424.671,30,WANDERING
194.612,425.952,30,WANDERING
194.172,427.081,30,WANDERING
193.543,428.233,30,WANDERING
193.074,429.298,30,WANDERING
192.542,430.35,30,WANDERING
193.362,431.344,30,WANDERING
193.306,432.31,30,WANDERING
193.793,433.233,30,WANDERING
193.92,434.124,30,WANDERING
194.262,434.978,30,WANDERING
194.453,435.801,30,WANDERING
194.726,436.591,30,WANDERING
194.934,437.352,30,WANDERING
195.17,438.082,30,WANDERING
195.376,438.785,30,WANDERING
195.589,439.46,30,WANDERING
195.786,440.109,30,WANDERING
195.981,440.733,30,WANDERING
196.167,441.333,30,WANDERING
196.347,441.91,30,WANDERING
196.52,442.465,30,WANDERING
196.766,444.152,30,WANDERING
196.957,445.04,30,WANDERING
197.181,446.359,30,WANDERING
197.378,447.331,30,WANDERING
197.587,448.453,30,WANDERING
196.511,449.955,30,WANDERING
196.297,451.129,30,WANDERING
195.577,452.43,30,WANDERING
195.219,453.572,30,WANDERING
194.668,454.74,30,WANDERING
194.276,455.818,30,WANDERING
193.818,456.883,30,WANDERING
194.701,457.889,30,WANDERING
194.711,458.868,30,WANDERING
195.257,459.802,30,WANDERING
195.444,460.704,30,WANDERING
195.841,461.568,30,WANDERING
196.087,462.401,30,WANDERING
196.413,463.201,30,WANDERING
196.671,463.971,30,WANDERING
196.955,464.71,30,WANDERING
197.207,465.421,30,WANDERING
197.465,466.104,30,WANDERING
197.704,466.761,30,WANDERING
197.94,467.393,30,WANDERING
198.165,468,30,WANDERING
198.383,468.583,30,WANDERING
198.593,469.144,30,WANDERING
198.795,469.683,30,WANDERING
199.195,471.344,30,WANDERING
199.454,472.214,30,WANDERING
199.793,473.512,30,WANDERING
200.068,474.465,30,WANDERING
200.374,475.568,30,WANDERING
199.394,477.076,30,WANDERING
199.27,478.241,30,WANDERING
198.638,479.543,30,WANDERING
198.364,480.678,30,WANDERING
197.896,481.844,30,WANDERING
197.583,482.918,30,WANDERING
198.447,483.98,30,WANDERING
198.541,484.982,30,WANDERING
199.102,485.958,30,WANDERING
199.345,486.888,30,WANDERING
199.77,487.788,30,WANDERING
200.058,488.649,30,WANDERING
200.414,489.479,30,WANDERING
200.708,490.276,30,WANDERING
201.023,491.043,30,WANDERING
201.307,491.779,30,WANDERING
201.593,492.487,30,WANDERING
201.861,493.168,30,WANDERING
202.124,493.822,30,WANDERING
202.375,494.451,30,WANDERING
202.619,495.056,30,WANDERING
202.852,495.637,30,WANDERING
203.078,496.196,30,WANDERING
203.618,497.865,30,WANDERING
203.937,498.749,30,WANDERING
204.381,500.057,30,WANDERING
204.726,501.023,30,WANDERING
205.118,502.136,30,WANDERING
204.237,503.674,30,WANDERING
204.198,504.855,30,WANDERING
203.656,506.181,30,WANDERING
203.463,507.334,30,WANDERING
203.076,508.52,30,WANDERING
202.84,509.611,30,WANDERING
203.748,510.691,30,WANDERING
203.902,511.709,30,WANDERING
204.509,512.701,30,WANDERING
204.804,513.646,30,WANDERING
205.273,514.56,30,WANDERING
205.608,515.436,30,WANDERING
206.006,516.279,30,WANDERING
206.341,517.089,30,WANDERING
206.695,517.868,30,WANDERING
207.017,518.616,30,WANDERING
207.339,519.336,30,WANDERING
207.641,520.027,30,WANDERING
207.938,520.692,30,WANDERING
208.22,521.331,30,WANDERING
208.494,521.945,30,WANDERING
208.757,522.536,30,WANDERING
209.01,523.103,30,WANDERING
209.254,523.649,30,WANDERING
209.489,524.173,30,WANDERING
209.715,524.677,30,WANDERING
209.933,525.161,30,WANDERING
210.142,525.627,30,WANDERING
209.147,526.683,30,WANDERING
208.953,527.312,30,WANDERING
208.283,528.166,30,WANDERING
207.949,528.829,30,WANDERING
207.433,529.568,30,WANDERING
207.062,530.215,30,WANDERING
207.819,530.878,30,WANDERING
207.838,531.491,30,WANDERING
208.307,532.097,30,WANDERING
208.472,532.669,30,WANDERING
208.812,533.226,30,WANDERING
209.024,533.758,30,WANDERING
209.301,534.273,20,WANDERING
211.451,532.402,20,DANCING
212.242,532.402,20,DANCING
212.983,532.402,20,DANCING
213.708,532.402,20,DANCING
214.397,532.402,20,DANCING
215.064,532.402,20,DANCING
215.703,532.402,20,DANCING
216.318,532.402,20,DANCING
216.909,532.402,20,DANCING
217.478,532.402,20,DANCING
218.024,532.402,20,DANCING
218.55,532.402,20,DANCING
219.054,532.402,20,DANCING
219.54,532.402,20,DANCING
220.007,532.402,20,DANCING
220.455,532.402,20,DANCING
220.886,532.402,20,DANCING
221.301,532.402,20,DANCING
221.699,532.402,20,DANCING
222.082,532.402,20,DANCING
222.45,532.402,20,DANCING
223.588,532.402,20,DANCING
224.186,532.402,20,DANCING
225.087,532.402,20,DANCING
225.751,532.402,20,DANCING
226.526,532.402,20,DANCING
227.188,532.402,20,DANCING
227.883,532.402,20,DANCING
228.519,532.402,20,DANCING
229.155,532.402,22,WANDERING
229.754,532.402,22,DANCING
230.342,532.402,22,DANCING
230.902,532.402,22,DANCING
231.447,532.402,22,DANCING
231.97,532.402,22,DANCING
232.475,532.402,22,DANCING
232.962,532.402,22,DANCING
233.431,532.402,22,DANCING
233.883,532.402,22,DANCING
234.318,532.402,22,DANCING
234.738,532.402,22,DANCING
235.142,532.402,22,DANCING
235.532,532.402,22,DANCING
235.907,532.402,22,DANCING
236.268,532.402,22,DANCING
236.616,532.402,22,DANCING
236.95,532.402,22,DANCING
237.273,532.402,22,DANCING
237.583,532.402,22,DANCING
238.797,532.402,22,DANCING
239.387,532.402,22,DANCING
240.333,532.402,22,DANCING
241.009,532.402,22,DANCING
241.816,532.402,22,DANCING
242.498,532.402,22,DANCING
243.221,532.402,22,DANCING
243.879,532.402,22,DANCING
244.54,532.402,22,DANCING
245.163,532.402,22,DANCING
245.774,532.402,24,WANDERING
246.358,532.402,24,DANCING
246.925,532.402,24,DANCING
247.47,532.402,24,DANCING
247.998,532.402,24,DANCING
248.505,532.402,24,DANCING
248.996,532.402,24,DANCING
249.468,532.402,24,DANCING
249.923,532.402,24,DANCING
250.362,532.402,24,DANCING
250.786,532.402,24,DANCING
251.193,532.402,24,DANCING
251.586,532.402,24,DANCING
251.965,532.402,24,DANCING
252.329,532.402,24,DANCING
252.681,532.402,24,DANCING
253.019,532.402,24,DANCING
253.345,532.402,24,DANCING
254.707,532.402,24,DANCING
255.354,532.402,24,DANCING
256.409,532.402,24,DANCING
257.155,532.402,24,DANCING
258.051,532.402,24,DANCING
258.804,532.402,24,DANCING
259.603,532.402,24,DANCING
260.329,532.402,24,DANCING
261.06,532.402,24,DANCING
261.745,532.402,24,DANCING
262.419,532.402,24,DANCING
263.062,532.402,24,DANCING
263.686,532.402,26,WANDERING
264.285,532.402,26,DANCING
264.865,532.402,26,DANCING
265.422,532.402,26,DANCING
265.961,532.402,26,DANCING
266.479,532.402,26,DANCING
266.979,532.402,26,DANCING
267.46,532.402,26,DANCING
267.923,532.402,26,DANCING
268.37,532.402,26,DANCING
268.8,532.402,26,DANCING
269.215,532.402,26,DANCING
269.614,532.402,26,DANCING
269.998,532.402,26,DANCING
270.368,532.402,26,DANCING
270.724,532.402,26,DANCING
272.449,532.402,26,DANCING
273.227,532.402,26,DANCING
274.536,532.402,26,DANCING
275.437,532.402,26,DANCING
276.53,532.402,26,DANCING
277.436,532.402,26,DANCING
278.399,532.402,26,DANCING
279.267,532.402,26,DANCING
280.138,532.402,26,DANCING
280.951,532.402,26,DANCING
281.748,532.402,26,DANCING
282.504,532.402,26,DANCING
283.237,532.402,26,DANCING
283.938,532.402,26,DANCING
284.614,532.402,28,WANDERING
285.262,532.402,28,DANCING
285.886,532.402,28,DANCING
286.485,532.402,28,DANCING
288.463,532.402,28,DANCING
289.473,532.402,28,DANCING
291.015,532.402,28,DANCING
292.137,532.402,28,DANCING
293.447,532.402,28,DANCING
294.56,532.402,28,DANCING
295.726,532.402,28,DANCING
296.787,532.402,28,DANCING
297.846,532.402,28,DANCING
298.841,532.402,28,DANCING
299.813,532.402,28,DANCING
300.738,532.402,28,DANCING
301.635,532.402,28,DANCING
302.493,532.402,28,DANCING
303.321,532.402,28,DANCING
304.116,532.402,28,DANCING
304.881,532.402,28,DANCING
305.616,532.402,28,DANCING
306.324,532.402,28,DANCING
307.004,532.402,28,DANCING
307.658,532.402,28,DANCING
308.287,532.402,28,DANCING
308.892,532.402,28,DANCING
309.474,532.402,28,DANCING
310.221,532.402,28,DANCING
310.822,532.402,28,DANCING
311.481,532.402,30,WANDERING
312.067,532.402,30,WANDERING
313.822,530.966,30,WANDERING
314.751,530.499,30,WANDERING
316.126,529.47,30,WANDERING
317.141,528.851,30,WANDERING
319.571,528.022,30,WANDERING
320.982,527.374,30,WANDERING
322.925,526.657,30,WANDERING
324.419,526.029,30,WANDERING
326.092,525.386,30,WANDERING
327.549,524.794,30,WANDERING
328.842,523.092,30,WANDERING
330.154,522.177,30,WANDERING
331.374,520.839,30,WANDERING
332.573,519.845,30,WANDERING
333.711,518.705,30,WANDERING
334.815,517.726,30,WANDERING
335.871,516.711,30,WANDERING
336.891,515.784,30,WANDERING
337.869,514.862,30,WANDERING
340.073,513.378,30,WANDERING
341.389,512.332,30,WANDERING
343.166,511.087,30,WANDERING
343.942,510.044,30,WANDERING
343.361,508.945,30,WANDERING
343.647,507.952,30,WANDERING
343.56,506.958,30,WANDERING
343.706,506.028,30,WANDERING
343.702,505.119,30,WANDERING
343.791,504.256,30,WANDERING
343.819,503.421,30,WANDERING
343.883,502.623,30,WANDERING
343.922,501.853,30,WANDERING
343.974,501.115,30,WANDERING
344.015,500.406,30,WANDERING
344.062,499.725,30,WANDERING
344.102,499.07,30,WANDERING
344.144,498.441,30,WANDERING
344.183,497.837,30,WANDERING
344.03,496.131,30,WANDERING
344.004,495.207,30,WANDERING
343.904,493.863,30,WANDERING
343.855,492.862,30,WANDERING
343.779,491.716,30,WANDERING
343.726,490.731,30,WANDERING
343.663,489.71,30,WANDERING
343.61,488.777,30,WANDERING
343.555,487.849,30,WANDERING
344.768,486.378,30,WANDERING
345.13,485.334,30,WANDERING
345.99,484.097,30,WANDERING
346.491,483.057,30,WANDERING
347.18,481.965,30,WANDERING
347.711,480.975,30,WANDERING
348.477,479.987,30,WANDERING
349.051,479.061,30,WANDERING
349.707,478.157,30,WANDERING
350.271,477.299,30,WANDERING
350.856,476.468,30,WANDERING
351.391,475.673,30,WANDERING
351.924,474.908,30,WANDERING
352.424,474.174,30,WANDERING
352.913,473.469,30,WANDERING
353.378,472.791,30,WANDERING
353.828,472.14,30,WANDERING
354.26,471.515,30,WANDERING
354.675,470.914,30,WANDERING
354.888,469.201,30,WANDERING
355.211,468.276,30,WANDERING
355.448,466.929,30,WANDERING
355.723,465.926,30,WANDERING
355.958,464.776,30,WANDERING
356.203,463.789,30,WANDERING
356.428,462.766,30,WANDERING
356.651,461.83,30,WANDERING
356.862,460.901,30,WANDERING
357.068,460.027,30,WANDERING
358.528,458.595,30,WANDERING
359.129,457.597,30,WANDERING
360.218,456.399,30,WANDERING
360.94,455.401,30,WANDERING
361.841,454.346,30,WANDERING
361.476,453.393,30,WANDERING
361.908,452.44,30,WANDERING
361.827,451.549,30,WANDERING
362.065,450.678,30,WANDERING
362.094,449.851,30,WANDERING
362.25,449.051,30,WANDERING
362.319,448.286,30,WANDERING
362.437,447.549,30,WANDERING
362.519,446.843,30,WANDERING
362.618,446.163,30,WANDERING
362.701,445.511,30,WANDERING
362.789,444.884,30,WANDERING
362.868,444.282,30,WANDERING
362.948,443.704,30,WANDERING
362.84,442.001,30,WANDERING
362.854,441.094,30,WANDERING
362.794,439.758,30,WANDERING
362.784,438.769,30,WANDERING
362.745,437.632,30,WANDERING
362.726,436.658,30,WANDERING
362.697,435.646,30,WANDERING
362.676,434.722,30,WANDERING
362.653,433.803,30,WANDERING
363.898,432.383,30,WANDERING
364.288,431.361,30,WANDERING
364.081,430.164,30,WANDERING
364.252,429.151,30,WANDERING
364.183,428.091,30,WANDERING
364.265,427.129,30,WANDERING
364.251,426.17,30,WANDERING
364.297,425.271,30,WANDERING
364.304,424.394,30,WANDERING
364.335,423.561,30,WANDERING
364.35,422.754,30,WANDERING
364.374,421.984,30,WANDERING
364.391,421.241,30,WANDERING
364.412,420.53,30,WANDERING
364.43,419.845,30,WANDERING
364.449,419.189,30,WANDERING
364.466,418.557,30,WANDERING
364.484,417.951,30,WANDERING
364.501,417.369,30,WANDERING
364.329,415.65,30,WANDERING
364.284,414.735,30,WANDERING
364.167,413.387,30,WANDERING
364.101,412.39,30,WANDERING
364.01,411.242,30,WANDERING
363.94,410.259,30,WANDERING
363.863,409.238,30,WANDERING
363.796,408.306,30,WANDERING
363.728,407.379,30,WANDERING
364.929,405.978,30,WANDERING
364.015,404.957,30,WANDERING
364.453,403.772,30,WANDERING
364.036,402.764,30,WANDERING
364.339,401.714,30,WANDERING
364.183,400.758,30,WANDERING
364.318,399.806,30,WANDERING
364.267,398.914,30,WANDERING
364.335,398.044,30,WANDERING
364.326,397.217,30,WANDERING
364.365,396.417,30,WANDERING
364.373,395.653,30,WANDERING
364.4,394.916,30,WANDERING
364.414,394.211,30,WANDERING
364.435,393.532,30,WANDERING
364.451,392.881,30,WANDERING
364.47,392.255,30,WANDERING
364.486,391.654,30,WANDERING
364.503,391.077,30,WANDERING
364.332,389.35,30,WANDERING
364.287,388.436,30,WANDERING
364.17,387.083,30,WANDERING
364.105,386.084,30,WANDERING
364.013,384.933,30,WANDERING
363.944,383.949,30,WANDERING
363.867,382.925,30,WANDERING
363.8,381.991,30,WANDERING
363.732,381.061,30,WANDERING
363.67,380.188,30,WANDERING
363.608,378.837,30,WANDERING
363.55,377.866,30,WANDERING
363.495,376.727,30,WANDERING
363.611,375.765,30,WANDERING
363.615,374.759,30,WANDERING
363.689,373.845,30,WANDERING
363.716,372.935,30,WANDERING
363.771,372.082,30,WANDERING
363.805,371.249,30,WANDERING
363.851,370.459,30,WANDERING
363.887,369.695,30,WANDERING
363.928,368.964,30,WANDERING
363.964,368.26,30,WANDERING
364,367.586,30,WANDERING
364.034,366.938,30,WANDERING
364.068,366.316,30,WANDERING
364.101,365.719,30,WANDERING
364.132,365.145,30,WANDERING
364.163,364.594,30,WANDERING
364.005,362.878,30,WANDERING
363.972,361.983,30,WANDERING
363.867,360.643,30,WANDERING
363.814,359.661,30,WANDERING
363.733,358.523,30,WANDERING
363.675,357.553,30,WANDERING
363.608,356.542,30,WANDERING
363.551,355.621,30,WANDERING
363.493,354.704,30,WANDERING
364.704,353.379,30,WANDERING
363.798,352.389,30,WANDERING
364.244,351.261,30,WANDERING
364.007,350.291,30,WANDERING
364.202,349.289,30,WANDERING
364.122,348.372,30,WANDERING
364.216,347.464,30,WANDERING
364.198,346.61,30,WANDERING
364.251,345.779,30,WANDERING
364.257,344.988,30,WANDERING
364.292,344.225,30,WANDERING
364.308,343.495,30,WANDERING
364.335,342.792,30,WANDERING
364.354,342.119,30,WANDERING
364.376,341.471,30,WANDERING
364.396,340.85,30,WANDERING
364.416,340.254,30,WANDERING
364.435,339.681,30,WANDERING
364.454,339.131,30,WANDERING
364.284,337.401,30,WANDERING
364.241,336.503,30,WANDERING
364.125,335.154,30,WANDERING
364.061,334.166,30,WANDERING
363.971,333.021,30,WANDERING
363.904,332.045,30,WANDERING
363.827,331.028,30,WANDERING
